COUNT,ID,TILENAME,RA_CENT,DEC_CENT,RAC1,RAC2,RAC3,RAC4,DECC1,DECC2,DECC3,DECC4,RACMIN,RACMAX,DECCMIN,RA_SIZE,DEC_SIZE,DECCMAX,URAMIN,URAMAX,UDECMIN,UDECMAX
71953,89655,DES2259+0043,344.966799,0.730556,345.332035,344.601562,344.601503,345.332094,0.365312,0.365312,1.09577,1.09577,344.601503,345.332094,0.365312,0.730591,0.730458,1.09577,344.609825,345.323772,0.373611,1.0875
77739,115920,DES0358-3914,59.727765,-39.247222,60.201853,59.253676,59.258588,60.196941,-39.611495,-39.611495,-38.881047,-38.881047,59.253676,60.201853,-39.611495,0.948176,0.730448,-38.881047,59.266848,60.188681,-39.604167,-38.890278
70306,111816,DES0353-3206,58.275936,-32.108333,58.708854,57.843017,57.846467,58.705405,-32.472829,-32.472829,-31.742377,-31.742377,57.843017,58.708854,-32.472829,0.865837,0.730452,-31.742377,57.854536,58.697336,-32.465278,-31.751389
61259,87162,DES0017+0418,4.488008,4.3,4.8541,4.121916,4.121565,4.854451,3.934684,3.934684,4.665141,4.665141,4.121565,4.854451,3.934684,0.732886,0.730458,4.665141,4.130056,4.84596,3.943056,4.656944
67405,113913,DES0353-3540,58.250629,-35.677778,58.70232,57.798938,57.803054,58.698204,-36.042167,-36.042167,-35.311717,-35.311717,57.798938,58.70232,-36.042167,0.903382,0.73045,-35.311717,57.81121,58.690048,-36.034722,-35.320833
69619,107368,DES0309-2458,47.298911,-24.969444,47.703002,46.894819,46.897211,47.700611,-25.33413,-25.33413,-24.603675,-24.603675,46.894819,47.703002,-25.33413,0.808184,0.730455,-24.603675,46.905164,47.692657,-25.326389,-24.6125
66227,124572,DES0233-5748,38.279932,-57.808333,38.972484,37.587379,37.601263,38.958601,-58.171694,-58.171694,-57.441274,-57.441274,37.587379,38.972484,-58.171694,1.385105,0.73042,-57.441274,37.609932,38.949931,-58.165278,-57.451389
69617,122247,DES0232-5205,38.17977,-52.097222,38.779199,37.580342,37.590078,38.769463,-52.460944,-52.460944,-51.73051,-51.73051,37.580342,38.779199,-52.460944,1.198857,0.730433,-51.73051,37.598734,38.760807,-52.454167,-51.740278
71234,123090,DES2106-5414,316.533076,-54.238889,317.16361,315.902543,315.913606,317.152546,-54.602487,-54.602487,-53.872058,-53.872058,315.902543,317.16361,-54.602487,1.261067,0.730429,-53.872058,315.922296,317.143857,-54.595833,-53.881944
74366,118942,DES0529-4457,82.47042,-44.958333,82.989866,81.950974,81.957545,82.983296,-45.322392,-45.322392,-44.591949,-44.591949,81.950974,82.989866,-45.322392,1.038892,0.730443,-44.591949,81.965991,82.974849,-45.315278,-44.601389
72959,89116,DES2122+0126,320.703412,1.444444,321.068705,320.338118,320.338001,321.068823,1.079186,1.079186,1.809644,1.809644,320.338001,321.068823,1.079186,0.730822,0.730458,1.809644,320.346354,321.06047,1.0875,1.801389
71632,124553,DES0051-5748,12.819946,-57.808333,13.512498,12.127393,12.141277,13.498615,-58.171694,-58.171694,-57.441274,-57.441274,12.127393,13.512498,-58.171694,1.385105,0.73042,-57.441274,12.149946,13.489946,-58.165278,-57.451389
68656,122851,DES0156-5331,29.0835,-53.525,29.703216,28.463785,28.47438,29.692621,-53.888641,-53.888641,-53.15821,-53.15821,28.463785,29.703216,-53.888641,1.239432,0.730431,-53.15821,28.483061,29.68394,-53.881944,-53.168056
68438,117363,DES2210-4206,332.731273,-42.102778,333.226389,332.236157,332.241828,333.220718,-42.466949,-42.466949,-41.736503,-41.736503,332.236157,333.226389,-42.466949,0.990233,0.730446,-41.736503,332.250179,333.212367,-42.459722,-41.745833
65907,91252,DES0254-0124,43.538982,-1.411111,43.904386,43.173577,43.173692,43.904271,-1.776311,-1.776311,-1.045854,-1.045854,43.173577,43.904386,-1.776311,0.730809,0.730458,-1.045854,43.181929,43.896034,-1.768056,-1.054167
68041,115549,DES0520-3832,80.183219,-38.533333,80.652504,79.713933,79.718674,80.647764,-38.89763,-38.89763,-38.167182,-38.167182,79.713933,80.652504,-38.89763,0.938571,0.730448,-38.167182,79.726911,80.639526,-38.890278,-38.176389
74985,121607,DES0155-5040,28.763839,-50.669444,29.344615,28.183062,28.192028,29.335649,-51.033241,-51.033241,-50.302806,-50.302806,28.183062,29.344615,-51.033241,1.161553,0.730436,-50.302806,28.200651,29.327026,-51.026389,-50.3125
69851,121262,DES0019-4957,4.876671,-49.955556,5.448681,4.304661,4.313273,5.440069,-50.319389,-50.319389,-49.588952,-49.588952,4.304661,5.448681,-50.319389,1.14402,0.730437,-49.588952,4.321877,5.431466,-50.3125,-49.598611
65618,108298,DES0409-2623,62.442818,-26.397222,62.851862,62.033774,62.036354,62.849282,-26.761871,-26.761871,-26.031417,-26.031417,62.033774,62.851862,-26.761871,0.818088,0.730454,-26.031417,62.044324,62.841312,-26.754167,-26.040278
62662,92259,DES0248-0250,42.228363,-2.838889,42.594164,41.862562,41.862794,42.593933,-3.20406,-3.20406,-2.473602,-2.473602,41.862562,42.594164,-3.20406,0.731601,0.730458,-2.473602,41.87098,42.585746,-3.195833,-2.481944
75294,114695,DES0201-3706,30.471761,-37.105556,30.931938,30.011584,30.016,30.927522,-37.4699,-37.4699,-36.73945,-36.73945,30.011584,30.931938,-37.4699,0.920355,0.730449,-36.73945,30.024196,30.919326,-37.4625,-36.748611
63007,88693,DES0114+0209,18.587377,2.158333,18.952785,18.221969,18.221794,18.95296,1.793061,1.793061,2.523518,2.523518,18.221794,18.95296,1.793061,0.731167,0.730458,2.523518,18.230179,18.944575,1.801389,2.515278
67774,121868,DES2132-5123,323.041983,-51.383333,323.631892,322.452074,322.461414,323.622552,-51.747093,-51.747093,-51.016659,-51.016659,322.452074,323.631892,-51.747093,1.179819,0.730435,-51.016659,322.470055,323.613911,-51.740278,-51.026389
63727,108278,DES0306-2623,46.503054,-26.397222,46.912098,46.09401,46.09659,46.909518,-26.761871,-26.761871,-26.031417,-26.031417,46.09401,46.912098,-26.761871,0.818088,0.730454,-26.031417,46.10456,46.901548,-26.754167,-26.040278
61733,94258,DES0207-0541,31.94097,-5.694444,32.308251,31.573689,31.574155,32.307784,-6.059557,-6.059557,-5.3291,-5.3291,31.573689,32.308251,-6.059557,0.734562,0.730458,-5.3291,31.582255,32.299684,-6.051389,-5.3375
78823,117729,DES2138-4249,324.634268,-42.816667,325.135135,324.133401,324.139283,325.129253,-43.180811,-43.180811,-42.450366,-42.450366,324.133401,325.135135,-43.180811,1.001734,0.730445,-42.450366,324.147657,325.120878,-43.173611,-42.459722
70235,121913,DES0058-5123,14.515536,-51.383333,15.105446,13.925627,13.934967,15.096105,-51.747093,-51.747093,-51.016659,-51.016659,13.925627,15.105446,-51.747093,1.179819,0.730435,-51.016659,13.943608,15.087465,-51.740278,-51.026389
57529,103147,DES0307-1832,46.772551,-18.544444,47.158615,46.386487,46.388134,47.156967,-18.909282,-18.909282,-18.178826,-18.178826,46.386487,47.158615,-18.909282,0.772128,0.730456,-18.178826,46.396058,47.149044,-18.901389,-18.1875
64256,102687,DES0407-1749,61.982338,-17.830556,62.366791,61.597885,61.599458,62.365217,-18.195409,-18.195409,-17.464953,-17.464953,61.597885,62.366791,-18.195409,0.768906,0.730456,-17.464953,61.607383,62.357293,-18.1875,-17.473611
71056,124593,DES0425-5748,66.419916,-57.808333,67.112469,65.727364,65.741248,67.098585,-58.171694,-58.171694,-57.441274,-57.441274,65.727364,67.112469,-58.171694,1.385105,0.73042,-57.441274,65.749917,67.089916,-58.165278,-57.451389
67808,101722,DES0406-1624,61.602803,-16.402778,61.984251,61.221356,61.222785,61.982822,-16.767663,-16.767663,-16.037207,-16.037207,61.221356,61.984251,-16.767663,0.762895,0.730456,-16.037207,61.230715,61.974892,-16.759722,-16.045833
47846,110119,DES0603-2915,90.920895,-29.252778,91.341016,90.500775,90.503764,91.338026,-29.617352,-29.617352,-28.886899,-28.886899,90.500775,91.341016,-29.617352,0.840241,0.730453,-28.886899,90.511777,91.330014,-29.609722,-28.895833
77567,122810,DES2239-5331,339.847463,-53.525,340.467179,339.227748,339.238343,340.456584,-53.888641,-53.888641,-53.15821,-53.15821,339.227748,340.467179,-53.888641,1.239432,0.730431,-53.15821,339.247024,340.447903,-53.881944,-53.168056
65931,105468,DES0042-2206,10.551218,-22.113889,10.946478,10.155957,10.158,10.944436,-22.478644,-22.478644,-21.748188,-21.748188,10.155957,10.946478,-22.478644,0.790521,0.730455,-21.748188,10.165931,10.936505,-22.470833,-21.756944
71828,120308,DES0332-4748,53.197901,-47.813889,53.745622,52.65018,52.65783,53.737971,-48.177824,-48.177824,-47.447385,-47.447385,52.65018,53.745622,-48.177824,1.095442,0.73044,-47.447385,52.66637,53.729431,-48.170833,-47.456944
57285,100233,DES0243-1415,40.956584,-14.261111,41.334045,40.579124,40.580345,41.332824,-14.626044,-14.626044,-13.895587,-13.895587,40.579124,41.334045,-14.626044,0.754922,0.730457,-13.895587,40.58829,41.324879,-14.618056,-13.904167
71051,117064,DES0312-4123,48.216754,-41.388889,48.706326,47.727183,47.732652,48.700856,-41.753086,-41.753086,-41.02264,-41.02264,47.727183,48.706326,-41.753086,0.979143,0.730446,-41.02264,47.74098,48.692528,-41.745833,-41.031944
64598,117814,DES0309-4249,47.358048,-42.816667,47.858915,46.857181,46.863063,47.853033,-43.180811,-43.180811,-42.450366,-42.450366,46.857181,47.858915,-43.180811,1.001734,0.730445,-42.450366,46.871437,47.844658,-43.173611,-42.459722
68513,111795,DES0242-3206,40.577144,-32.108333,41.010062,40.144225,40.147675,41.006613,-32.472829,-32.472829,-31.742377,-31.742377,40.144225,41.010062,-32.472829,0.865837,0.730452,-31.742377,40.155744,40.998544,-32.465278,-31.751389
62938,100254,DES0345-1415,56.424937,-14.261111,56.802398,56.047476,56.048697,56.801177,-14.626044,-14.626044,-13.895587,-13.895587,56.047476,56.802398,-14.626044,0.754922,0.730457,-13.895587,56.056643,56.793231,-14.618056,-13.904167
72260,119294,DES0517-4540,79.485306,-45.672222,80.011422,78.95919,78.966012,80.0046,-46.036252,-46.036252,-45.305809,-45.305809,78.95919,80.011422,-46.036252,1.052233,0.730442,-45.305809,78.974482,79.99613,-46.029167,-45.315278
72375,115923,DES0409-3914,62.493263,-39.247222,62.967351,62.019175,62.024087,62.962439,-39.611495,-39.611495,-38.881047,-38.881047,62.019175,62.967351,-39.611495,0.948176,0.730448,-38.881047,62.032347,62.95418,-39.604167,-38.890278
66209,87709,DES0223+0335,35.883923,3.586111,36.249729,35.518116,35.517824,36.250022,3.220809,3.220809,3.951267,3.951267,35.517824,36.250022,3.220809,0.732198,0.730458,3.951267,35.526278,36.241567,3.229167,3.943056
79970,121664,DES0611-5040,92.967193,-50.669444,93.54797,92.386416,92.395383,93.539003,-51.033241,-51.033241,-50.302806,-50.302806,92.386416,93.54797,-51.033241,1.161553,0.730436,-50.302806,92.404006,93.53038,-51.026389,-50.3125
67687,123726,DES0130-5540,22.588386,-55.666667,23.242042,21.934731,21.946818,23.229955,-56.030175,-56.030175,-55.299749,-55.299749,21.934731,23.242042,-56.030175,1.307312,0.730426,-55.299749,21.955514,23.221259,-56.023611,-55.309722
69395,121934,DES0234-5123,38.536528,-51.383333,39.126437,37.946618,37.955959,39.117097,-51.747093,-51.747093,-51.016659,-51.016659,37.946618,39.126437,-51.747093,1.179819,0.730435,-51.016659,37.964599,39.108456,-51.740278,-51.026389
74871,118941,DES0525-4457,81.461562,-44.958333,81.981009,80.942116,80.948687,81.974438,-45.322392,-45.322392,-44.591949,-44.591949,80.942116,81.981009,-45.322392,1.038892,0.730443,-44.591949,80.957133,81.965991,-45.315278,-44.601389
69560,120216,DES2101-4748,315.396309,-47.813889,315.944031,314.848588,314.856239,315.93638,-48.177824,-48.177824,-47.447385,-47.447385,314.848588,315.944031,-48.177824,1.095442,0.73044,-47.447385,314.864779,315.92784,-48.170833,-47.456944
71574,107421,DES0556-2458,89.036067,-24.969444,89.440159,88.631975,88.634367,89.437767,-25.33413,-25.33413,-24.603675,-24.603675,88.631975,89.440159,-25.33413,0.808184,0.730455,-24.603675,88.64232,89.429814,-25.326389,-24.6125
73144,98241,DES0139-1124,24.968887,-11.405556,25.341961,24.595813,24.596772,25.341003,-11.770549,-11.770549,-11.040092,-11.040092,24.595813,25.341961,-11.770549,0.746148,0.730457,-11.040092,24.604752,25.333023,-11.7625,-11.048611
61895,112641,DES0229-3332,37.473284,-33.536111,37.913317,37.033252,37.036954,37.909614,-33.900565,-33.900565,-33.170114,-33.170114,37.033252,37.913317,-33.900565,0.880065,0.730451,-33.170114,37.045056,37.901512,-33.893056,-33.179167
72003,90634,DES2131-0041,322.834097,-0.697222,323.199389,322.468805,322.468862,323.199332,-1.062437,-1.062437,-0.331979,-0.331979,322.468805,323.199389,-1.062437,0.730583,0.730458,-0.331979,322.477126,323.191068,-1.054167,-0.340278
64494,95261,DES0206-0707,31.549303,-7.122222,31.917673,31.180934,31.18152,31.917087,-7.487306,-7.487306,-6.756848,-6.756848,31.180934,31.917673,-7.487306,0.736739,0.730458,-6.756848,31.189583,31.909023,-7.479167,-6.765278
67133,90176,DES2345+0001,356.383337,0.016667,356.748572,356.018101,356.0181,356.748574,-0.348563,-0.348563,0.381895,0.381895,356.0181,356.748574,-0.348563,0.730474,0.730458,0.381895,356.026392,356.740281,-0.340278,0.373611
58779,113848,DES0004-3540,1.126145,-35.677778,1.577836,0.674454,0.67857,1.57372,-36.042167,-36.042167,-35.311717,-35.311717,0.674454,1.577836,-36.042167,0.903382,0.73045,-35.311717,0.686726,1.565564,-36.034722,-35.320833
61049,101205,DES0232-1541,38.091424,-15.688889,38.471475,37.711374,37.712733,38.470116,-16.05379,-16.05379,-15.323334,-15.323334,37.711374,38.471475,-16.05379,0.7601,0.730457,-15.323334,37.720667,38.462182,-16.045833,-15.331944
69867,113499,DES0347-3457,56.991444,-34.963889,57.439111,56.543777,56.54775,57.435138,-35.3283,-35.3283,-34.59785,-34.59785,56.543777,57.439111,-35.3283,0.895334,0.730451,-34.59785,56.555888,57.427001,-35.320833,-34.606944
67288,111382,DES0338-3123,54.666426,-31.394444,55.095972,54.23688,54.240209,55.092643,-31.75896,-31.75896,-31.028508,-31.028508,54.23688,55.095972,-31.75896,0.859091,0.730452,-31.028508,54.248263,55.084589,-31.751389,-31.0375
69122,120934,DES0023-4914,5.757401,-49.241667,6.320991,5.193811,5.202086,6.312716,-49.605535,-49.605535,-48.875097,-48.875097,5.193811,6.320991,-49.605535,1.12718,0.730438,-48.875097,5.210669,6.304132,-49.598611,-48.884722
68375,124017,DES0209-5622,32.332342,-56.380556,32.998366,31.666318,31.678967,32.985717,-56.744017,-56.744017,-56.013593,-56.013593,31.666318,32.998366,-56.744017,1.332048,0.730424,-56.013593,31.687659,32.977025,-56.7375,-56.023611
71594,118945,DES0541-4457,85.496994,-44.958333,86.01644,84.977548,84.984119,86.00987,-45.322392,-45.322392,-44.591949,-44.591949,84.977548,86.01644,-45.322392,1.038892,0.730443,-44.591949,84.992565,86.001423,-45.315278,-44.601389
74005,118454,DES2059-4414,314.861484,-44.244444,315.374506,314.348462,314.354793,315.368175,-44.608532,-44.608532,-43.878089,-43.878089,314.348462,315.374506,-44.608532,1.026044,0.730444,-43.878089,314.363216,315.359753,-44.601389,-43.8875
74300,120954,DES0150-4914,27.626654,-49.241667,28.190244,27.063064,27.071339,28.181969,-49.605535,-49.605535,-48.875097,-48.875097,27.063064,28.190244,-49.605535,1.12718,0.730438,-48.875097,27.079923,28.173385,-49.598611,-48.884722
62026,105068,DES0414-2124,63.749884,-21.4,64.143147,63.35662,63.35858,64.141187,-21.764772,-21.764772,-21.034316,-21.034316,63.35662,64.143147,-21.764772,0.786527,0.730455,-21.034316,63.366508,64.13326,-21.756944,-21.043056
68267,108315,DES0503-2623,75.991618,-26.397222,76.400662,75.582574,75.585154,76.398082,-26.761871,-26.761871,-26.031417,-26.031417,75.582574,76.400662,-26.761871,0.818088,0.730454,-26.031417,75.593124,76.390112,-26.754167,-26.040278
72204,118878,DES0111-4457,17.903511,-44.958333,18.422957,17.384065,17.390636,18.416387,-45.322392,-45.322392,-44.591949,-44.591949,17.384065,18.422957,-45.322392,1.038892,0.730443,-44.591949,17.399082,18.40794,-45.315278,-44.601389
68094,103675,DES0537-1915,84.389996,-19.258333,84.777745,84.002247,84.00397,84.776022,-19.623155,-19.623155,-18.892699,-18.892699,84.002247,84.777745,-19.623155,0.775498,0.730456,-18.892699,84.011893,84.768099,-19.615278,-18.901389
41863,95227,DES0028-0707,7.088338,-7.122222,7.456708,6.719969,6.720555,7.456122,-7.487306,-7.487306,-6.756848,-6.756848,6.719969,7.456708,-7.487306,0.736739,0.730458,-6.756848,6.728618,7.448058,-7.479167,-6.765278
42451,115564,DES0615-3832,93.872436,-38.533333,94.341721,93.40315,93.407891,94.336981,-38.89763,-38.89763,-38.167182,-38.167182,93.40315,94.341721,-38.89763,0.938571,0.730448,-38.167182,93.416128,94.328743,-38.890278,-38.176389
66055,108718,DES0230-2706,37.707561,-27.111111,38.119224,37.295899,37.298577,38.116546,-27.475742,-27.475742,-26.745288,-26.745288,37.295899,38.119224,-27.475742,0.823325,0.730454,-26.745288,37.306556,38.108566,-27.468056,-26.754167
59851,100720,DES0239-1458,39.888606,-14.975,40.267328,39.509884,39.511174,40.266038,-15.339917,-15.339917,-14.60946,-14.60946,39.509884,40.267328,-15.339917,0.757443,0.730457,-14.60946,39.519113,40.258099,-15.331944,-14.618056
73325,122198,DES2244-5205,341.238178,-52.097222,341.837607,340.63875,340.648485,341.827871,-52.460944,-52.460944,-51.73051,-51.73051,340.63875,341.837607,-52.460944,1.198857,0.730433,-51.73051,340.657142,341.819215,-52.454167,-51.740278
74704,120677,DES0549-4831,87.474198,-48.527778,88.029698,86.918699,86.926654,88.021743,-48.89168,-48.89168,-48.161241,-48.161241,86.918699,88.029698,-48.89168,1.110998,0.730439,-48.161241,86.935217,88.01318,-48.884722,-48.170833
64394,107802,DES0156-2541,29.069733,-25.683333,29.476254,28.663211,28.665696,29.473769,-26.048001,-26.048001,-25.317546,-25.317546,28.663211,29.476254,-26.048001,0.813043,0.730454,-25.317546,28.673657,29.465808,-26.040278,-25.326389
67432,105989,DES0328-2249,52.096384,-22.827778,52.493724,51.699045,51.701171,52.491597,-23.192515,-23.192515,-22.46206,-22.46206,51.699045,52.493724,-23.192515,0.794679,0.730455,-22.46206,51.709106,52.483662,-23.184722,-22.470833
59615,99255,DES0255-1250,43.863414,-12.833333,44.238552,43.488276,43.489364,44.237464,-13.198297,-13.198297,-12.46784,-12.46784,43.488276,44.238552,-13.198297,0.750276,0.730457,-12.46784,43.497325,44.229503,-13.190278,-12.476389
72992,118478,DES2235-4414,338.778375,-44.244444,339.291397,338.265353,338.271684,339.285066,-44.608532,-44.608532,-43.878089,-43.878089,338.265353,339.291397,-44.608532,1.026044,0.730444,-43.878089,338.280106,339.276643,-44.601389,-43.8875
68578,92754,DES0223-0333,35.879536,-3.552778,36.24562,35.513451,35.513741,36.245331,-3.917934,-3.917934,-3.187477,-3.187477,35.513451,36.24562,-3.917934,0.732169,0.730458,-3.187477,35.521904,36.237167,-3.909722,-3.195833
67307,114293,DES0211-3623,32.949776,-36.391667,33.405635,32.493917,32.49818,33.401372,-36.756034,-36.756034,-36.025584,-36.025584,32.493917,33.405635,-36.756034,0.911719,0.73045,-36.025584,32.506356,33.393196,-36.748611,-36.034722
65703,121906,DES0026-5123,6.508539,-51.383333,7.098448,5.91863,5.92797,7.089108,-51.747093,-51.747093,-51.016659,-51.016659,5.91863,7.098448,-51.747093,1.179819,0.730435,-51.016659,5.936611,7.080467,-51.740278,-51.026389
67415,110931,DES0238-3040,39.511814,-30.680556,39.938105,39.085523,39.088735,39.934893,-31.045091,-31.045091,-30.314639,-30.314639,39.085523,39.938105,-31.045091,0.852582,0.730453,-30.314639,39.096775,39.926854,-31.0375,-30.323611
67348,111327,DES0034-3123,8.668501,-31.394444,9.098047,8.238956,8.242285,9.094718,-31.75896,-31.75896,-31.028508,-31.028508,8.238956,9.098047,-31.75896,0.859091,0.730452,-31.028508,8.250338,9.086664,-31.751389,-31.0375
65108,126570,DES0343-6331,55.890462,-63.519444,56.720143,55.060781,55.081744,56.69918,-63.882306,-63.882306,-63.151908,-63.151908,55.060781,56.720143,-63.882306,1.659362,0.730398,-63.151908,55.089948,56.690976,-63.876389,-63.1625
57930,99744,DES0248-1332,42.037313,-13.547222,42.41358,41.661046,41.6622,42.412426,-13.91217,-13.91217,-13.181713,-13.181713,41.661046,42.41358,-13.91217,0.752533,0.730457,-13.181713,41.670153,42.404473,-13.904167,-13.190278
